fid,pid,side,cc,opp_cc,name,position,ot_overall,ot_vs_weak,ot_vs_strong,ot_vs_medium,att_overall,matches_played,n_vs_weak,n_vs_strong,n_vs_medium,is_FW,is_MF,is_DF,is_GK,ot_x_FW,ot_x_DF,opp_gc_per_match,team_favoredness,ot_overall_weighted,ot_position_adjusted,own_team_capacity,opp_team_capacity,ot_overall_strength_adj,att_overall_strength_adj,shots_on_target_actual,y
f1359249,464865,away,SEN,NOR,El Hadji Malick DIOUF,1,0.0,-1.0,0.0,-1.0,0.0,1.1111111111111112,0,1.1111111111111112,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0,0
f1359249,332314,away,SEN,NOR,Idrissa Gana GUEYE,2,0.0,-1.0,0.0,-1.0,0.0,0.9777777777777777,0,0.9777777777777777,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0,0
f1359249,464842,away,SEN,NOR,Lamine CAMARA,2,0.0,-1.0,0.0,-1.0,0.0,0.8333333333333334,0,0.8333333333333334,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0,0
f1359249,431788,away,SEN,NOR,Pape GUEYE,2,0.0,-1.0,0.0,-1.0,0.0,0.9222222222222223,0,0.9222222222222223,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0,0
f1359249,353790,away,SEN,NOR,Sadio MANE,3,0.9,-1.0,0.9,-1.0,0.9,1.1111111111111112,0,1.1111111111111112,0,1,0,0,0,0.9,0.0,1.0,0.0,0.45,0.9,2.0,5.0,0.9,0.9,0,0
f1359249,418795,away,SEN,NOR,Nicolas JACKSON,3,0.0,-1.0,0.0,-1.0,1.084,0.9222222222222223,0,0.9222222222222223,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,1.084,1,1
f1359249,401889,away,SEN,NOR,Ismaila SARR,3,0.0,-1.0,0.0,-1.0,3.6,0.8333333333333334,0,0.8333333333333334,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,3.6,3,1
f1359252,397894,home,JOR,ALG,YAZEED ABULAILA,0,0.0,-1.0,0.0,-1.0,0.0,1.1444444444444444,0,1.1444444444444444,0,0,0,0,1,0.0,0.0,3.0,-1.25,0.0,0.0,4.0,1.0,0.0,0.0,0,0
f1359252,433527,home,JOR,ALG,ABDALLAH NASIB,1,0.0,-1.0,0.0,-1.0,0.0,0.9,0,0.9,0,0,0,1,0,0.0,0.0,3.0,-1.25,0.0,0.0,4.0,1.0,0.0,0.0,0,0
f1359252,431225,home,JOR,ALG,YAZAN ALARAB,1,0.0,-1.0,0.0,-1.0,0.0,1.1444444444444444,0,1.1444444444444444,0,0,0,1,0,0.0,0.0,3.0,-1.25,0.0,0.0,4.0,1.0,0.0,0.0,0,0
f1359252,389437,home,JOR,ALG,EHSAN HADDAD,1,0.0,-1.0,0.0,-1.0,1.111,0.9,0,0.9,0,0,0,1,0,0.0,0.0,3.0,-1.25,0.0,0.0,4.0,1.0,0.0,1.111,0,0
f1359252,431230,home,JOR,ALG,NOOR ALRAWABDEH,2,0.0,-1.0,0.0,-1.0,0.0,1.1444444444444444,0,1.1444444444444444,0,0,1,0,0,0.0,0.0,3.0,-1.25,0.0,0.0,4.0,1.0,0.0,0.0,0,0
f1359252,479389,home,JOR,ALG,MOHANNAD ABUTAHA,2,0.0,-1.0,0.0,-1.0,0.0,1.1444444444444444,0,1.1444444444444444,0,0,1,0,0,0.0,0.0,3.0,-1.25,0.0,0.0,4.0,1.0,0.0,0.0,0,0
f1359252,433534,home,JOR,ALG,NIZAR ALRASHDAN,2,0.0,-1.0,0.0,-1.0,0.0,1.1444444444444444,0,1.1444444444444444,0,0,1,0,0,0.0,0.0,3.0,-1.25,0.0,0.0,4.0,1.0,0.0,0.0,1,1
f1359252,431212,home,JOR,ALG,ALI OLWAN,3,1.748,-1.0,1.748,-1.0,3.495,1.1444444444444444,0,1.1444444444444444,0,1,0,0,0,1.748,0.0,3.0,-1.25,0.874,1.748,4.0,1.0,1.748,3.495,1,1
f1359252,431211,home,JOR,ALG,MOUSA ALTAMARI,3,1.023,-1.0,1.023,-1.0,4.091,0.9777777777777777,0,0.9777777777777777,0,1,0,0,0,1.023,0.0,3.0,-1.25,0.511,1.023,4.0,1.0,1.023,4.091,1,1
f1359252,389879,away,ALG,JOR,Luca ZIDANE,0,0.0,-1.0,0.0,-1.0,0.0,1.0777777777777777,0,1.0777777777777777,0,0,0,0,1,0.0,0.0,3.0,1.25,0.0,0.0,1.0,4.0,0.0,0.0,0,0
f1359252,376285,away,ALG,JOR,Aissa MANDI,1,0.0,-1.0,0.0,-1.0,0.0,1.0777777777777777,0,1.0777777777777777,0,0,0,1,0,0.0,0.0,3.0,1.25,0.0,0.0,1.0,4.0,0.0,0.0,0,0
f1359252,431858,away,ALG,JOR,Rayan AIT-NOURI,1,0.0,-1.0,0.0,-1.0,0.0,1.0777777777777777,0,1.0777777777777777,0,0,0,1,0,0.0,0.0,3.0,1.25,0.0,0.0,1.0,4.0,0.0,0.0,0,0
f1359252,511009,away,ALG,JOR,Rafik BELGHALI,1,0.0,-1.0,0.0,-1.0,0.0,1.0777777777777777,0,1.0777777777777777,0,0,0,1,0,0.0,0.0,3.0,1.25,0.0,0.0,1.0,4.0,0.0,0.0,0,0
f1359252,395113,away,ALG,JOR,Ramy BENSEBAINI,1,0.0,-1.0,0.0,-1.0,0.0,1.0777777777777777,0,1.0777777777777777,0,0,0,1,0,0.0,0.0,3.0,1.25,0.0,0.0,1.0,4.0,0.0,0.0,0,0
f1359252,477795,away,ALG,JOR,Fares CHAIBI,2,0.0,-1.0,0.0,-1.0,2.784,1.0777777777777777,0,1.0777777777777777,0,0,1,0,0,0.0,0.0,3.0,1.25,0.0,0.0,1.0,4.0,0.0,2.784,1,1
f1359252,441350,away,ALG,JOR,Hicham BOUDAOUI,2,0.0,-1.0,0.0,-1.0,0.0,0.7111111111111111,0,0.7111111111111111,0,0,1,0,0,0.0,0.0,3.0,1.25,0.0,0.0,1.0,4.0,0.0,0.0,0,0
f1359252,494291,away,ALG,JOR,Ibrahim MAZA,2,0.0,-1.0,0.0,-1.0,1.098,0.9111111111111111,0,0.9111111111111111,0,0,1,0,0,0.0,0.0,3.0,1.25,0.0,0.0,1.0,4.0,0.0,1.098,2,1
f1359252,405877,away,ALG,JOR,Amine GOUIRI,3,0.0,-1.0,0.0,-1.0,0.0,0.7111111111111111,0,0.7111111111111111,0,1,0,0,0,0.0,0.0,3.0,1.25,0.0,0.0,1.0,4.0,0.0,0.0,2,1
f1359219,403001,home,POR,UZB,DIOGO COSTA,0,0.0,-1.0,-1.0,0.0,0.0,1.0555555555555556,0,0,1.0555555555555556,0,0,0,1,0,0,3.0,2.25,0.0,0.0,1.0,2.0,0.0,0.0,0,0
f1359219,489704,home,POR,UZB,RENATO VEIGA,1,0.0,-1.0,-1.0,0.0,0.0,1.0555555555555556,0,0,1.0555555555555556,0,0,1,0,0,0,3.0,2.25,0.0,0.0,1.0,2.0,0.0,0.0,0,0
f1359219,368649,home,POR,UZB,JOAO CANCELO,1,0.0,-1.0,-1.0,0.0,0.0,1.0555555555555556,0,0,1.0555555555555556,0,0,1,0,0,0,3.0,2.25,0.0,0.0,1.0,2.0,0.0,0.0,0,0
f1359219,433195,home,POR,UZB,NUNO MENDES,1,0.0,-1.0,-1.0,0.0,0.0,0.8,0,0,0.8,0,0,1,0,0,0,3.0,2.25,0.0,0.0,1.0,2.0,0.0,0.0,1,1
f1359219,395206,home,POR,UZB,BRUNO FERNANDES,2,0.0,-1.0,-1.0,0.0,1.895,1.0555555555555556,0,0,1.0555555555555556,0,1,0,0,0,0,3.0,2.25,0.0,0.0,1.0,2.0,0.0,1.895,1,1
f1359219,484141,home,POR,UZB,JOAO NEVES,2,0.947,-1.0,-1.0,0.947,0.947,1.0555555555555556,0,0,1.0555555555555556,0,1,0,0,0,0,3.0,2.25,0.473,0.852,1.0,2.0,0.947,0.947,0,0
f1359219,441149,home,POR,UZB,VITINHA,2,0.0,-1.0,-1.0,0.0,0.0,0.9222222222222223,0,0,0.9222222222222223,0,1,0,0,0,0,3.0,2.25,0.0,0.0,1.0,2.0,0.0,0.0,0,0
f1359219,201200,home,POR,UZB,CRISTIANO RONALDO,3,0.0,-1.0,-1.0,0.0,2.842,1.0555555555555556,0,0,1.0555555555555556,1,0,0,0,0,0,3.0,2.25,0.0,0.0,1.0,2.0,0.0,2.842,5,1
f1359219,418548,home,POR,UZB,PEDRO NETO,3,0.0,-1.0,-1.0,0.0,0.0,0.8,0,0,0.8,1,0,0,0,0,0,3.0,2.25,0.0,0.0,1.0,2.0,0.0,0.0,0,0
f1359219,464924,away,UZB,POR,Abdukodir KHUSANOV,1,0.0,-1.0,0.0,-1.0,0.0,1.1222222222222222,0,1.1222222222222222,0,0,0,1,0,0.0,0.0,1.0,-2.25,0.0,0.0,2.0,1.0,0.0,0.0,0,0
f1359219,371415,away,UZB,POR,Rustam ASHURMATOV,1,0.0,-1.0,0.0,-1.0,0.0,0.8555555555555555,0,0.8555555555555555,0,0,0,1,0,0.0,0.0,1.0,-2.25,0.0,0.0,2.0,1.0,0.0,0.0,0,0
f1359219,479042,away,UZB,POR,Abdulla ABDULLAEV,1,0.0,-1.0,0.0,-1.0,0.0,1.1222222222222222,0,1.1222222222222222,0,0,0,1,0,0.0,0.0,1.0,-2.25,0.0,0.0,2.0,1.0,0.0,0.0,0,0
f1359219,475260,away,UZB,POR,Behruzjon KARIMOV,1,0.0,-1.0,0.0,-1.0,1.782,1.1222222222222222,0,1.1222222222222222,0,0,0,1,0,0.0,0.0,1.0,-2.25,0.0,0.0,2.0,1.0,0.0,1.782,0,0
f1359219,371348,away,UZB,POR,Otabek Shukurov,2,0.0,-1.0,0.0,-1.0,0.0,1.1222222222222222,0,1.1222222222222222,0,0,1,0,0,0.0,0.0,1.0,-2.25,0.0,0.0,2.0,1.0,0.0,0.0,0,0
f1359219,464933,away,UZB,POR,Abbosbek FAYZULLAEV,2,1.169,-1.0,1.169,-1.0,1.169,0.8555555555555555,0,0.8555555555555555,0,0,1,0,0,0.0,0.0,1.0,-2.25,0.585,1.052,2.0,1.0,1.169,1.169,1,1
f1359219,385475,away,UZB,POR,Eldor SHOMURODOV,3,0.968,-1.0,0.968,-1.0,0.968,1.0333333333333334,0,1.0333333333333334,0,1,0,0,0,0.968,0.0,1.0,-2.25,0.484,0.968,2.0,1.0,0.968,0.968,0,0
f1359222,336022,home,ENG,GHA,Jordan PICKFORD,0,0.0,-1.0,-1.0,0.0,0.0,1.0777777777777777,0,0,1.0777777777777777,0,0,0,1,0,0,0.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,0,0
f1359222,403049,home,ENG,GHA,Ezri KONSA,1,0.928,-1.0,-1.0,0.928,1.856,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,0.0,2.0,0.464,0.371,11.0,2.0,0.928,1.856,0,0
f1359222,439641,home,ENG,GHA,Reece JAMES,1,0.0,-1.0,-1.0,0.0,0.928,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,0.0,2.0,0.0,0.0,11.0,2.0,0.0,0.928,0,0
f1359222,433097,home,ENG,GHA,Declan RICE,2,1.25,-1.0,-1.0,1.25,1.25,0.8,0,0,0.8,0,1,0,0,0,0,0.0,2.0,0.625,1.125,11.0,2.0,1.25,1.25,0,0
f1359222,481610,home,ENG,GHA,Elliot ANDERSON,2,0.0,-1.0,-1.0,0.0,0.928,1.0777777777777777,0,0,1.0777777777777777,0,1,0,0,0,0,0.0,2.0,0.0,0.0,11.0,2.0,0.0,0.928,0,0
f1359222,448202,home,ENG,GHA,Jude BELLINGHAM,2,2.278,-1.0,-1.0,2.278,3.418,0.8777777777777778,0,0,0.8777777777777778,0,1,0,0,0,0,0.0,2.0,1.139,2.05,11.0,2.0,2.278,3.418,0,0
f1359222,369419,home,ENG,GHA,Harry KANE,3,2.784,-1.0,-1.0,2.784,6.495,1.0777777777777777,0,0,1.0777777777777777,1,0,0,0,0,0,0.0,2.0,1.392,2.784,11.0,2.0,2.784,6.495,1,1
f1359222,448189,home,ENG,GHA,Anthony GORDON,3,1.25,-1.0,-1.0,1.25,2.5,0.8,0,0,0.8,1,0,0,0,0,0,0.0,2.0,0.625,1.25,11.0,2.0,1.25,2.5,1,1
f1359222,489732,home,ENG,GHA,Noni MADUEKE,3,0.0,-1.0,-1.0,0.0,1.25,0.8,0,0,0.8,1,0,0,0,0,0,0.0,2.0,0.0,0.0,11.0,2.0,0.0,1.25,0,0
f1359222,494349,away,GHA,ENG,Benjamin ASARE,0,0.0,-1.0,-1.0,0.0,0.0,1.1333333333333333,0,0,1.1333333333333333,0,0,0,1,0,0,2.0,-2.0,0.0,0.0,2.0,11.0,0.0,0.0,0,0
f1359222,494351,away,GHA,ENG,Jonas ADJETEY,1,0.882,-1.0,-1.0,0.882,1.765,1.1333333333333333,0,0,1.1333333333333333,0,0,1,0,0,0,2.0,-2.0,0.441,0.353,2.0,11.0,0.882,1.765,0,0
f1359222,441333,away,GHA,ENG,Gideon MENSAH,1,0.0,-1.0,-1.0,0.0,0.0,1.1333333333333333,0,0,1.1333333333333333,0,0,1,0,0,0,2.0,-2.0,0.0,0.0,2.0,11.0,0.0,0.0,0,0
f1359222,486150,away,GHA,ENG,Jerome OPOKU,1,0.0,-1.0,-1.0,0.0,0.0,1.1333333333333333,0,0,1.1333333333333333,0,0,1,0,0,0,2.0,-2.0,0.0,0.0,2.0,11.0,0.0,0.0,0,0
f1359222,520039,away,GHA,ENG,Marvin SENAYA,1,0.0,-1.0,-1.0,0.0,0.0,1.1333333333333333,0,0,1.1333333333333333,0,0,1,0,0,0,2.0,-2.0,0.0,0.0,2.0,11.0,0.0,0.0,0,0
f1359222,506279,away,GHA,ENG,Caleb YIRENKYI,2,0.882,-1.0,-1.0,0.882,1.765,1.1333333333333333,0,0,1.1333333333333333,0,1,0,0,0,0,2.0,-2.0,0.441,0.794,2.0,11.0,0.882,1.765,0,0
f1359222,448531,away,GHA,ENG,Antoine SEMENYO,2,0.0,-1.0,-1.0,0.0,1.765,1.1333333333333333,0,0,1.1333333333333333,0,1,0,0,0,0,2.0,-2.0,0.0,0.0,2.0,11.0,0.0,1.765,0,0
f1359222,353235,away,GHA,ENG,Jordan AYEW,3,0.0,-1.0,-1.0,0.0,0.0,0.9666666666666667,0,0,0.9666666666666667,1,0,0,0,0,0,2.0,-2.0,0.0,0.0,2.0,11.0,0.0,0.0,0,0
f1359258,441241,home,PAN,CRO,Orlando MOSQUERA,0,0.0,-1.0,-1.0,0.0,0.0,1.1333333333333333,0,0,1.1333333333333333,0,0,0,1,0,0,4.0,-1.25,0.0,0.0,4.0,5.0,0.0,0.0,0,0
f1359258,441242,home,PAN,CRO,Cesar BLACKMAN,1,1.0,-1.0,-1.0,1.0,2.0,1.0,0,0,1.0,0,0,1,0,0,0,4.0,-1.25,0.5,0.4,4.0,5.0,1.0,2.0,0,0
f1359258,418715,home,PAN,CRO,Jose CORDOBA,1,0.0,-1.0,-1.0,0.0,0.0,1.1333333333333333,0,0,1.1333333333333333,0,0,1,0,0,0,4.0,-1.25,0.0,0.0,4.0,5.0,0.0,0.0,0,0
f1359258,480310,home,PAN,CRO,Jiovany RAMOS,1,0.0,-1.0,-1.0,0.0,1.765,1.1333333333333333,0,0,1.1333333333333333,0,0,1,0,0,0,4.0,-1.25,0.0,0.0,4.0,5.0,0.0,1.765,0,0
f1359258,418729,home,PAN,CRO,Carlos HARVEY,1,0.0,-1.0,-1.0,0.0,0.882,1.1333333333333333,0,0,1.1333333333333333,0,0,1,0,0,0,4.0,-1.25,0.0,0.0,4.0,5.0,0.0,0.882,0,0
f1359258,441240,home,PAN,CRO,Andres ANDRADE,1,0.0,-1.0,-1.0,0.0,0.0,1.1333333333333333,0,0,1.1333333333333333,0,0,1,0,0,0,4.0,-1.25,0.0,0.0,4.0,5.0,0.0,0.0,0,0
f1359258,385031,home,PAN,CRO,Amir MURILLO,1,0.0,-1.0,-1.0,0.0,0.0,1.1333333333333333,0,0,1.1333333333333333,0,0,1,0,0,0,4.0,-1.25,0.0,0.0,4.0,5.0,0.0,0.0,1,1
f1359258,395581,home,PAN,CRO,Cristian MARTINEZ,2,0.0,-1.0,-1.0,0.0,1.429,0.7,0,0,0.7,0,1,0,0,0,0,4.0,-1.25,0.0,0.0,4.0,5.0,0.0,1.429,0,0
f1359258,411176,home,PAN,CRO,Jose Luis RODRIGUEZ,2,0.0,-1.0,-1.0,0.0,0.0,0.8222222222222222,0,0,0.8222222222222222,0,1,0,0,0,0,4.0,-1.25,0.0,0.0,4.0,5.0,0.0,0.0,0,0
f1359258,400416,home,PAN,CRO,Edgar Yoel BARCENAS,2,0.0,-1.0,-1.0,0.0,1.765,1.1333333333333333,0,0,1.1333333333333333,0,1,0,0,0,0,4.0,-1.25,0.0,0.0,4.0,5.0,0.0,1.765,0,0
f1359258,369029,away,CRO,PAN,Dominik LIVAKOVIC,0,0.0,-1.0,0.0,-1.0,0.0,1.0777777777777777,0,1.0777777777777777,0,0,0,0,1,0.0,0.0,1.0,1.25,0.0,0.0,5.0,4.0,0.0,0.0,0,0
f1359258,433667,away,CRO,PAN,Josip STANISIC,1,0.0,-1.0,0.0,-1.0,0.0,1.0777777777777777,0,1.0777777777777777,0,0,0,1,0,0.0,0.0,1.0,1.25,0.0,0.0,5.0,4.0,0.0,0.0,0,0
f1359258,448180,away,CRO,PAN,Josko GVARDIOL,1,0.0,-1.0,0.0,-1.0,0.928,1.0777777777777777,0,1.0777777777777777,0,0,0,1,0,0.0,0.0,1.0,1.25,0.0,0.0,5.0,4.0,0.0,0.928,0,0
f1359258,448171,away,CRO,PAN,Josip SUTALO,1,0.0,-1.0,0.0,-1.0,0.928,1.0777777777777777,0,1.0777777777777777,0,0,0,1,0,0.0,0.0,1.0,1.25,0.0,0.0,5.0,4.0,0.0,0.928,0,0
f1359258,241559,away,CRO,PAN,Luka MODRIC,2,0.0,-1.0,0.0,-1.0,0.0,0.6444444444444445,0,0.6444444444444445,0,0,1,0,0,0.0,0.0,1.0,1.25,0.0,0.0,5.0,4.0,0.0,0.0,0,0
f1359258,482774,away,CRO,PAN,Martin BATURINA,2,1.154,-1.0,1.154,-1.0,1.154,0.8666666666666667,0,0.8666666666666667,0,0,1,0,0,0.0,0.0,1.0,1.25,0.577,1.039,5.0,4.0,1.154,1.154,0,0
f1359258,359381,away,CRO,PAN,Ivan PERISIC,3,0.0,-1.0,0.0,-1.0,0.0,1.0777777777777777,0,1.0777777777777777,0,1,0,0,0,0.0,0.0,1.0,1.25,0.0,0.0,5.0,4.0,0.0,0.0,0,0
f1359258,389754,away,CRO,PAN,Petar Musa,3,1.364,-1.0,1.364,-1.0,1.364,0.7333333333333333,0,0.7333333333333333,0,1,0,0,0,1.364,0.0,1.0,1.25,0.682,1.364,5.0,4.0,1.364,1.364,0,0
f1359255,360642,home,COL,COD,Camilo VARGAS,0,0.0,-1.0,-1.0,0.0,0.0,1.1222222222222222,0,0,1.1222222222222222,0,0,0,1,0,0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0,0
f1359255,431200,home,COL,COD,Daniel MUNOZ,1,0.891,-1.0,-1.0,0.891,0.891,1.1222222222222222,0,0,1.1222222222222222,0,0,1,0,0,0,1.0,1.0,0.446,0.356,4.0,2.0,0.891,0.891,1,1
f1359255,441622,home,COL,COD,Jhon LUCUMI,1,0.0,-1.0,-1.0,0.0,0.0,1.1222222222222222,0,0,1.1222222222222222,0,0,1,0,0,0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0,0
f1359255,463902,home,COL,COD,Gustavo PUERTA,1,0.0,-1.0,-1.0,0.0,1.125,0.8888888888888888,0,0,0.8888888888888888,0,0,1,0,0,0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1.125,2,1
f1359255,394500,home,COL,COD,Johan MOJICA,1,0.0,-1.0,-1.0,0.0,0.891,1.1222222222222222,0,0,1.1222222222222222,0,0,1,0,0,0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.891,1,1
f1359255,386013,home,COL,COD,Davinson SANCHEZ,1,0.0,-1.0,-1.0,0.0,0.891,1.1222222222222222,0,0,1.1222222222222222,0,0,1,0,0,0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.891,1,1
f1359255,269058,home,COL,COD,James RODRIGUEZ,2,1.25,-1.0,-1.0,1.25,2.5,0.8,0,0,0.8,0,1,0,0,0,0,1.0,1.0,0.625,1.125,4.0,2.0,1.25,2.5,1,1
f1359255,470760,home,COL,COD,Jhon ARIAS,2,0.0,-1.0,-1.0,0.0,1.935,1.0333333333333334,0,0,1.0333333333333334,0,1,0,0,0,0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1.935,1,1
f1359255,395550,home,COL,COD,Jefferson LERMA,2,0.0,-1.0,-1.0,0.0,2.673,1.1222222222222222,0,0,1.1222222222222222,0,1,0,0,0,0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,2.673,0,0
f1359255,428886,home,COL,COD,Luis DIAZ,3,0.968,-1.0,-1.0,0.968,1.935,1.0333333333333334,0,0,1.0333333333333334,1,0,0,0,0,0,1.0,1.0,0.484,0.968,4.0,2.0,0.968,1.935,2,1
f1359255,428905,home,COL,COD,Luis SUAREZ,3,0.0,-1.0,-1.0,0.0,0.0,0.8888888888888888,0,0,0.8888888888888888,1,0,0,0,0,0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0,0
f1359255,441313,away,COD,COL,Lionel MPASI,0,0.0,-1.0,0.0,-1.0,0.0,1.0555555555555556,0,1.0555555555555556,0,0,0,0,1,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,4.0,0.0,0.0,0,0
f1359255,426357,away,COD,COL,Aaron WAN-BISSAKA,1,0.0,-1.0,0.0,-1.0,0.0,0.9444444444444444,0,0.9444444444444444,0,0,0,1,0,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,4.0,0.0,0.0,0,0
f1359255,504329,away,COD,COL,Steve KAPUADI,1,0.0,-1.0,0.0,-1.0,0.947,1.0555555555555556,0,1.0555555555555556,0,0,0,1,0,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,4.0,0.0,0.947,0,0
f1359255,403063,away,COD,COL,Axel Tuanzebe,1,0.0,-1.0,0.0,-1.0,0.0,1.0555555555555556,0,1.0555555555555556,0,0,0,1,0,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,4.0,0.0,0.0,0,0
f1359255,356532,away,COD,COL,Chancel MBEMBA,1,0.0,-1.0,0.0,-1.0,0.0,1.0555555555555556,0,1.0555555555555556,0,0,0,1,0,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,4.0,0.0,0.0,0,0
f1359255,436572,away,COD,COL,Arthur MASUAKU,1,0.0,-1.0,0.0,-1.0,0.0,0.8222222222222222,0,0.8222222222222222,0,0,0,1,0,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,4.0,0.0,0.0,0,0
f1359255,494458,away,COD,COL,Ngalayel MUKAU,2,0.0,-1.0,0.0,-1.0,0.0,0.6333333333333333,0,0.6333333333333333,0,0,1,0,0,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,4.0,0.0,0.0,0,0
f1359255,433076,away,COD,COL,Samuel Moutoussamy,2,0.0,-1.0,0.0,-1.0,1.895,1.0555555555555556,0,1.0555555555555556,0,0,1,0,0,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,4.0,0.0,1.895,0,0
f1359255,433161,away,COD,COL,Edo Kayembe,2,1.216,-1.0,1.216,-1.0,1.216,0.8222222222222222,0,0.8222222222222222,0,0,1,0,0,0.0,0.0,1.0,-1.0,0.608,1.094,2.0,4.0,1.216,1.216,0,0
f1359255,336425,away,COD,COL,Cedric BAKAMBU,3,0.0,-1.0,0.0,-1.0,2.118,0.9444444444444444,0,0.9444444444444444,0,1,0,0,0,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,4.0,0.0,2.118,0,0
f1359255,441316,away,COD,COL,Yoane WISSA,3,0.947,-1.0,0.947,-1.0,1.895,1.0555555555555556,0,1.0555555555555556,0,1,0,0,0,0.947,0.0,1.0,-1.0,0.473,0.947,2.0,4.0,0.947,1.895,0,0
f1359188,448107,home,SUI,CAN,Gregor KOBEL,0,0.0,0.0,-1.0,0.0,0.0,2.1777777777777776,1.0888888888888888,0,1.0888888888888888,0,0,0,1,0,0,0.5,-0.0,0.0,0.0,7.0,7.5,0.0,0.0,0,0
f1359188,398509,home,SUI,CAN,Nico ELVEDI,1,0.0,0.0,-1.0,0.0,0.918,2.1777777777777776,1.0888888888888888,0,1.0888888888888888,0,0,1,0,0,0,0.5,-0.0,0.0,0.0,7.0,7.5,0.0,0.0,0,0
f1359188,405178,home,SUI,CAN,Manuel AKANJI,1,0.459,0.918,-1.0,0.0,0.459,2.1777777777777776,1.0888888888888888,0,1.0888888888888888,0,0,1,0,0,0,0.5,-0.0,0.459,0.184,7.0,7.5,0.0,0.0,0,0
f1359188,313559,home,SUI,CAN,Ricardo RODRIGUEZ,1,0.0,0.0,-1.0,0.0,0.0,2.0777777777777775,0.9888888888888889,0,1.0888888888888888,0,0,1,0,0,0,0.5,-0.0,0.0,0.0,7.0,7.5,0.0,0.0,0,0
f1359188,402021,home,SUI,CAN,Remo FREULER,2,0.0,0.0,-1.0,0.0,0.481,2.0777777777777775,0.9888888888888889,0,1.0888888888888888,0,1,0,0,0,0,0.5,-0.0,0.0,0.0,7.0,7.5,0.0,0.918,0,0
f1359188,502727,home,SUI,CAN,Johan MANZAMBI,2,3.051,0.0,-1.0,6.923,6.102,0.6555555555555554,0.36666666666666664,0,0.28888888888888886,0,1,0,0,0,0,0.5,-0.0,1.526,2.746,7.0,7.5,6.923,6.923,1,1
f1359188,311558,home,SUI,CAN,Granit XHAKA,2,0.459,0.0,-1.0,0.918,1.837,2.1777777777777776,1.0888888888888888,0,1.0888888888888888,0,1,0,0,0,0,0.5,-0.0,0.459,0.413,7.0,7.5,0.918,1.837,0,0
f1359188,393480,home,SUI,CAN,Breel EMBOLO,3,0.481,0.918,-1.0,0.0,2.406,2.0777777777777775,1.0888888888888888,0,0.9888888888888889,1,0,0,0,0,0,0.5,-0.0,0.481,0.481,7.0,7.5,0.0,1.011,2,1
f1359188,448131,home,SUI,CAN,Ruben VARGAS,3,2.571,1.139,-1.0,6.923,4.286,1.1666666666666665,0.8777777777777778,0,0.28888888888888886,1,0,0,0,0,0,0.5,-0.0,1.286,2.571,7.0,7.5,6.923,6.923,1,1
f1359188,331732,away,CAN,SUI,Maxime CREPEAU,0,0.0,-1.0,-1.0,0.0,0.0,2.188888888888889,0,0,2.188888888888889,0,0,0,1,0,0,1.0,0.0,0.0,0.0,7.5,7.0,0.0,0.0,0,0
f1359188,441252,away,CAN,SUI,Alistair JOHNSTON,1,0.457,-1.0,-1.0,0.457,0.914,2.188888888888889,0,0,2.188888888888889,0,0,1,0,0,0,1.0,0.0,0.457,0.183,7.5,7.0,0.382,0.916,1,1
f1359188,480322,away,CAN,SUI,Luc DE FOUGEROLLES,1,0.0,-1.0,-1.0,0.0,0.0,1.8666666666666667,0,0,1.8666666666666667,0,0,1,0,0,0,1.0,0.0,0.0,0.0,7.5,7.0,0.0,0.0,1,1
f1359188,371958,away,CAN,SUI,Derek CORNELIUS,1,0.0,-1.0,-1.0,0.0,0.928,1.0777777777777777,0,0,1.0777777777777777,0,0,1,0,0,0,1.0,0.0,0.0,0.0,7.5,7.0,0.0,0.928,0,0
